change_id,comparison_month,before_snapshot_date,after_snapshot_date,change_type,semantic_type,source_name,record_identity,source_record_id,changed_fields,old_value,new_value,source_url,interpretation_note
chg-fedcd5e87db9098e,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-21-0486129,BLD-21-0486129,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-d1f02f85cd6758a1,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0488024,BLD-22-0488024,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-cd45d18d02215a39,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0488455,BLD-22-0488455,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-1758c080ebd5f30c,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0488718,BLD-22-0488718,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-d8fa4bc1ec984d71,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0489398,BLD-22-0489398,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-a7c3716e38c9e674,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0489459,BLD-22-0489459,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-b3d91db2b9f894c6,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0490070,BLD-22-0490070,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-86da8e9b7affc83e,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0490115,BLD-22-0490115,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-edd23bb3c4b50bc1,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0490155,BLD-22-0490155,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-c8b1572f87803203,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0490631,BLD-22-0490631,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-ec4b48b23a15397d,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0490741,BLD-22-0490741,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-612e252209675ca2,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0491080,BLD-22-0491080,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-41a80f89601aab51,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0491246,BLD-22-0491246,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-4f3834d759d60194,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0491779,BLD-22-0491779,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-3b6346a69f73f91a,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0492973,BLD-22-0492973,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-2773bd90ffd61f07,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0492986,BLD-22-0492986,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-ac2041113b7559f0,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0493144,BLD-22-0493144,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-cd8566d3ad1da3bd,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0493240,BLD-22-0493240,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-08c140bef97ce0b4,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0493307,BLD-22-0493307,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-e2ec8eef09c87424,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0494292,BLD-22-0494292,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-626132b63d50f787,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0494664,BLD-22-0494664,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-0d2b48969e504ea5,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0494867,BLD-22-0494867,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-cf385b8972c16cb7,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0495711,BLD-22-0495711,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-8584b44f1bf36d27,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-22-0495930,BLD-22-0495930,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-d0e0200e860d8dd4,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0497508,BLD-23-0497508,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-58571c2117f4714b,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0497602,BLD-23-0497602,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-809e5046d6dd4eed,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0498249,BLD-23-0498249,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-268a4c3bbc6bfbc2,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0498494,BLD-23-0498494,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-223e3ca29144e51b,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0499013,BLD-23-0499013,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-beb15a0a0f3a0849,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0500288,BLD-23-0500288,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-d0f096f728477bf2,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0500776,BLD-23-0500776,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-c1bf142e85d54d9c,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0501064,BLD-23-0501064,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-7530142ebcc5a46b,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0502039,BLD-23-0502039,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-7836136ef1321b65,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0502367,BLD-23-0502367,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-0afe3107a7014754,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0502711,BLD-23-0502711,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-d95a1821b774f684,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0502831,BLD-23-0502831,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-32a0de4367c3c1bc,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0502893,BLD-23-0502893,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-39823a5242779cc2,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0502894,BLD-23-0502894,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-4e1b9e718ac93c96,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0502915,BLD-23-0502915,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-568c18b40c08011f,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0503386,BLD-23-0503386,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-8d3011069c2a40b1,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-23-0503852,BLD-23-0503852,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-6e58ac28112f0bdd,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0504025,BLD-24-0504025,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-c5c6103fa6d255da,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0504132,BLD-24-0504132,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-fa1fd9ab3b30f2fa,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0504143,BLD-24-0504143,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-3eaf2ab3ea1fcbb2,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0504248,BLD-24-0504248,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-437158c240c79ae8,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0504259,BLD-24-0504259,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-9e26a569bb592189,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0505035,BLD-24-0505035,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-8fd4289380158ee9,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-24-0505091,BLD-24-0505091,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
